"","flight_date","flight_status","departure.airport","departure.timezone","departure.iata","departure.icao","departure.terminal","departure.gate","departure.delay","departure.scheduled","departure.estimated","departure.actual","departure.estimated_runway","departure.actual_runway","arrival.airport","arrival.timezone","arrival.iata","arrival.icao","arrival.terminal","arrival.gate","arrival.baggage","arrival.delay","arrival.scheduled","arrival.estimated","arrival.actual","arrival.estimated_runway","arrival.actual_runway","airline.name","airline.iata","airline.icao","flight.number","flight.iata","flight.icao","flight.codeshared","aircraft","live","flight.codeshared.airline_name","flight.codeshared.airline_iata","flight.codeshared.airline_icao","flight.codeshared.flight_number","flight.codeshared.flight_iata","flight.codeshared.flight_icao","aircraft.registration","aircraft.iata","aircraft.icao","aircraft.icao24"
"2602","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F60",19,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:05:00+00:00","2019-12-07T11:05:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","Garuda Indonesia","GA","GIA","9745","GA9745","GIA9745",NA,NA,NA,"singapore airlines","sq","sia","938","sq938","sia938",NA,NA,NA,NA
"2603","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F60",19,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:05:00+00:00","2019-12-07T11:05:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","Lufthansa","LH","DLH","9757","LH9757","DLH9757",NA,NA,NA,"singapore airlines","sq","sia","938","sq938","sia938",NA,NA,NA,NA
"2604","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F60",19,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:05:00+00:00","2019-12-07T11:05:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","SWISS","LX","SWR","9070","LX9070","SWR9070",NA,NA,NA,"singapore airlines","sq","sia","938","sq938","sia938",NA,NA,NA,NA
"2605","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F60",19,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:05:00+00:00","2019-12-07T11:05:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","SilkAir","MI","SLK","5838","MI5838","SLK5838",NA,NA,NA,"singapore airlines","sq","sia","938","sq938","sia938",NA,NA,NA,NA
"2606","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F60",19,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:05:00+00:00","2019-12-07T11:05:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","Vistara","UK","VTI","8938","UK8938","VTI8938",NA,NA,NA,"singapore airlines","sq","sia","938","sq938","sia938",NA,NA,NA,NA
"2607","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F60",19,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","2019-12-07T08:39:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:05:00+00:00","2019-12-07T11:05:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","2019-12-07T10:56:00+00:00","Singapore Airlines","SQ","SIA","938","SQ938","SIA938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608","2019-12-07","landed","Don Muang","Asia/Bangkok","DMK","VTBD","1",NA,14,"2019-12-07T06:00:00+00:00","2019-12-07T06:00:00+00:00","2019-12-07T06:13:00+00:00","2019-12-07T06:13:00+00:00","2019-12-07T06:13:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"3",3,"2019-12-07T11:15:00+00:00","2019-12-07T11:15:00+00:00","2019-12-07T11:18:00+00:00","2019-12-07T11:18:00+00:00","2019-12-07T11:18:00+00:00","AirAsia","AK","AXM","396","AK396","AXM396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609","2019-12-07","landed","Brisbane International","Australia/Brisbane","BNE","YBBN","I","82",9,"2019-12-07T07:15:00+00:00","2019-12-07T07:15:00+00:00","2019-12-07T07:23:00+00:00","2019-12-07T07:23:00+00:00","2019-12-07T07:23:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",2,"2019-12-07T11:20:00+00:00","2019-12-07T11:20:00+00:00","2019-12-07T11:21:00+00:00","2019-12-07T11:21:00+00:00","2019-12-07T11:21:00+00:00","Qantas","QF","QFA","259","QF259","QFA259",NA,NA,NA,"jetstar","jq","jst","57","jq57","jst57",NA,NA,NA,NA
"2610","2019-12-07","landed","Brisbane International","Australia/Brisbane","BNE","YBBN","I","82",9,"2019-12-07T07:15:00+00:00","2019-12-07T07:15:00+00:00","2019-12-07T07:23:00+00:00","2019-12-07T07:23:00+00:00","2019-12-07T07:23:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",2,"2019-12-07T11:20:00+00:00","2019-12-07T11:20:00+00:00","2019-12-07T11:21:00+00:00","2019-12-07T11:21:00+00:00","2019-12-07T11:21:00+00:00","Jetstar","JQ","JST","57","JQ57","JST57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611","2019-12-07","landed","Tullamarine","Australia/Melbourne","MEL","YMML","2","2",31,"2019-12-07T07:45:00+00:00","2019-12-07T07:45:00+00:00","2019-12-07T08:16:00+00:00","2019-12-07T08:16:00+00:00","2019-12-07T08:16:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",NA,"2019-12-07T11:25:00+00:00","2019-12-07T11:25:00+00:00","2019-12-07T11:04:00+00:00","2019-12-07T11:04:00+00:00","2019-12-07T11:04:00+00:00","Malindo Air","OD","MXD","178","OD178","MXD178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612","2019-12-07","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"06",11,"2019-12-07T08:50:00+00:00","2019-12-07T08:50:00+00:00","2019-12-07T09:01:00+00:00","2019-12-07T09:01:00+00:00","2019-12-07T09:01:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,"4",NA,"2019-12-07T11:45:00+00:00","2019-12-07T11:45:00+00:00","2019-12-07T11:35:00+00:00","2019-12-07T11:35:00+00:00","2019-12-07T11:35:00+00:00","Citilink","QG","CTV","192","QG192","CTV192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F41",14,"2019-12-07T09:05:00+00:00","2019-12-07T09:05:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:50:00+00:00","2019-12-07T11:50:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","Garuda Indonesia","GA","GIA","9071","GA9071","GIA9071",NA,NA,NA,"singapore airlines","sq","sia","942","sq942","sia942",NA,NA,NA,NA
"2614","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F41",14,"2019-12-07T09:05:00+00:00","2019-12-07T09:05:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:50:00+00:00","2019-12-07T11:50:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","SilkAir","MI","SLK","5832","MI5832","SLK5832",NA,NA,NA,"singapore airlines","sq","sia","942","sq942","sia942",NA,NA,NA,NA
"2615","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F41",14,"2019-12-07T09:05:00+00:00","2019-12-07T09:05:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:50:00+00:00","2019-12-07T11:50:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","SAS","SK","SAS","8015","SK8015","SAS8015",NA,NA,NA,"singapore airlines","sq","sia","942","sq942","sia942",NA,NA,NA,NA
"2616","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F41",14,"2019-12-07T09:05:00+00:00","2019-12-07T09:05:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:50:00+00:00","2019-12-07T11:50:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","Vistara","UK","VTI","8942","UK8942","VTI8942",NA,NA,NA,"singapore airlines","sq","sia","942","sq942","sia942",NA,NA,NA,NA
"2617","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F41",14,"2019-12-07T09:05:00+00:00","2019-12-07T09:05:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:50:00+00:00","2019-12-07T11:50:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","Virgin Australia","VA","VOZ","5614","VA5614","VOZ5614",NA,NA,NA,"singapore airlines","sq","sia","942","sq942","sia942",NA,NA,NA,NA
"2618","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F41",14,"2019-12-07T09:05:00+00:00","2019-12-07T09:05:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","2019-12-07T09:18:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"4",NA,"2019-12-07T11:50:00+00:00","2019-12-07T11:50:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","2019-12-07T11:39:00+00:00","Singapore Airlines","SQ","SIA","942","SQ942","SIA942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619","2019-12-07","landed","Perth International","Australia/Perth","PER","YPPH","1","50A",23,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:42:00+00:00","2019-12-07T08:42:00+00:00","2019-12-07T08:42:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,"5",5,"2019-12-07T12:00:00+00:00","2019-12-07T12:00:00+00:00","2019-12-07T12:05:00+00:00","2019-12-07T12:05:00+00:00","2019-12-07T12:05:00+00:00","Malindo Air","OD","MXD","9105","OD9105","MXD9105",NA,NA,NA,"batik air","id","btk","6008","id6008","btk6008",NA,NA,NA,NA
"2620","2019-12-07","landed","Perth International","Australia/Perth","PER","YPPH","1","50A",23,"2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:42:00+00:00","2019-12-07T08:42:00+00:00","2019-12-07T08:42:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,"5",5,"2019-12-07T12:00:00+00:00","2019-12-07T12:00:00+00:00","2019-12-07T12:05:00+00:00","2019-12-07T12:05:00+00:00","2019-12-07T12:05:00+00:00","Batik Air","ID","BTK","6008","ID6008","BTK6008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621","2019-12-07","landed","Tullamarine","Australia/Melbourne","MEL","YMML","2","4",17,"2019-12-07T09:10:00+00:00","2019-12-07T09:10:00+00:00","2019-12-07T09:27:00+00:00","2019-12-07T09:27:00+00:00","2019-12-07T09:27:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",NA,"2019-12-07T12:05:00+00:00","2019-12-07T12:05:00+00:00","2019-12-07T11:51:00+00:00","2019-12-07T11:51:00+00:00","2019-12-07T11:51:00+00:00","KLM","KL","KLM","4029","KL4029","KLM4029",NA,NA,NA,"garuda indonesia","ga","gia","719","ga719","gia719",NA,NA,NA,NA
"2622","2019-12-07","landed","Tullamarine","Australia/Melbourne","MEL","YMML","2","4",17,"2019-12-07T09:10:00+00:00","2019-12-07T09:10:00+00:00","2019-12-07T09:27:00+00:00","2019-12-07T09:27:00+00:00","2019-12-07T09:27:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",NA,"2019-12-07T12:05:00+00:00","2019-12-07T12:05:00+00:00","2019-12-07T11:51:00+00:00","2019-12-07T11:51:00+00:00","2019-12-07T11:51:00+00:00","Garuda Indonesia","GA","GIA","719","GA719","GIA719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","2019-12-07","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C6",57,"2019-12-07T09:10:00+00:00","2019-12-07T09:10:00+00:00","2019-12-07T10:07:00+00:00","2019-12-07T10:07:00+00:00","2019-12-07T10:07:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",30,"2019-12-07T12:20:00+00:00","2019-12-07T12:20:00+00:00","2019-12-07T12:49:00+00:00","2019-12-07T12:49:00+00:00","2019-12-07T12:49:00+00:00","Malindo Air","OD","MXD","306","OD306","MXD306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","2019-12-07","landed","Brisbane International","Australia/Brisbane","BNE","YBBN","I","78",11,"2019-12-07T08:10:00+00:00","2019-12-07T08:10:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"1",NA,"2019-12-07T12:25:00+00:00","2019-12-07T12:25:00+00:00","2019-12-07T12:17:00+00:00","2019-12-07T12:17:00+00:00","2019-12-07T12:17:00+00:00","Delta Air Lines","DL","DAL","7238","DL7238","DAL7238",NA,NA,NA,"virgin australia","va","voz","41","va41","voz41",NA,NA,NA,NA
"2625","2019-12-07","landed","Brisbane International","Australia/Brisbane","BNE","YBBN","I","78",11,"2019-12-07T08:10:00+00:00","2019-12-07T08:10:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","2019-12-07T08:20:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"1",NA,"2019-12-07T12:25:00+00:00","2019-12-07T12:25:00+00:00","2019-12-07T12:17:00+00:00","2019-12-07T12:17:00+00:00","2019-12-07T12:17:00+00:00","Virgin Australia","VA","VOZ","41","VA41","VOZ41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VH-YIH","B738","B738","7C7AA7"
"2626","2019-12-07","landed","Tullamarine","Australia/Melbourne","MEL","YMML","2","8",11,"2019-12-07T10:05:00+00:00","2019-12-07T10:05:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",NA,"2019-12-07T12:55:00+00:00","2019-12-07T12:55:00+00:00","2019-12-07T12:33:00+00:00","2019-12-07T12:33:00+00:00","2019-12-07T12:33:00+00:00","Qantas","QF","QFA","257","QF257","QFA257",NA,NA,NA,"jetstar","jq","jst","43","jq43","jst43",NA,NA,NA,NA
"2627","2019-12-07","landed","Tullamarine","Australia/Melbourne","MEL","YMML","2","8",11,"2019-12-07T10:05:00+00:00","2019-12-07T10:05:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",NA,"2019-12-07T12:55:00+00:00","2019-12-07T12:55:00+00:00","2019-12-07T12:33:00+00:00","2019-12-07T12:33:00+00:00","2019-12-07T12:33:00+00:00","Jetstar","JQ","JST","43","JQ43","JST43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628","2019-12-07","landed","Tan Son Nhat International","Asia/Ho_Chi_Minh","SGN","VVTS","2",NA,37,"2019-12-07T08:05:00+00:00","2019-12-07T08:05:00+00:00","2019-12-07T08:41:00+00:00","2019-12-07T08:41:00+00:00","2019-12-07T08:41:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"5",13,"2019-12-07T13:05:00+00:00","2019-12-07T13:05:00+00:00","2019-12-07T13:18:00+00:00","2019-12-07T13:18:00+00:00","2019-12-07T13:18:00+00:00","VietJet Air","VJ","VJC","893","VJ893","VJC893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629","2019-12-07","landed","Kingsford Smith","Australia/Sydney","SYD","YSSY","1","32",36,"2019-12-07T10:00:00+00:00","2019-12-07T10:00:00+00:00","2019-12-07T10:35:00+00:00","2019-12-07T10:35:00+00:00","2019-12-07T10:35:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",17,"2019-12-07T13:15:00+00:00","2019-12-07T13:15:00+00:00","2019-12-07T13:32:00+00:00","2019-12-07T13:32:00+00:00","2019-12-07T13:32:00+00:00","KLM","KL","KLM","4047","KL4047","KLM4047",NA,NA,NA,"garuda indonesia","ga","gia","715","ga715","gia715",NA,NA,NA,NA
"2630","2019-12-07","landed","Kingsford Smith","Australia/Sydney","SYD","YSSY","1","32",36,"2019-12-07T10:00:00+00:00","2019-12-07T10:00:00+00:00","2019-12-07T10:35:00+00:00","2019-12-07T10:35:00+00:00","2019-12-07T10:35:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",17,"2019-12-07T13:15:00+00:00","2019-12-07T13:15:00+00:00","2019-12-07T13:32:00+00:00","2019-12-07T13:32:00+00:00","2019-12-07T13:32:00+00:00","Garuda Indonesia","GA","GIA","715","GA715","GIA715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","2019-12-07","landed","Kingsford Smith","Australia/Sydney","SYD","YSSY","1","26G",64,"2019-12-07T09:25:00+00:00","2019-12-07T09:25:00+00:00","2019-12-07T10:28:00+00:00","2019-12-07T10:28:00+00:00","2019-12-07T10:28:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"5",8,"2019-12-07T13:20:00+00:00","2019-12-07T13:20:00+00:00","2019-12-07T13:27:00+00:00","2019-12-07T13:27:00+00:00","2019-12-07T13:27:00+00:00","Malindo Air","OD","MXD","172","OD172","MXD172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","2019-12-07","landed","Suvarnabhumi International","Asia/Bangkok","BKK","VTBS",NA,NA,36,"2019-12-07T08:50:00+00:00","2019-12-07T08:50:00+00:00","2019-12-07T09:26:00+00:00","2019-12-07T09:26:00+00:00","2019-12-07T09:26:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",NA,"2019-12-07T14:15:00+00:00","2019-12-07T14:15:00+00:00","2019-12-07T14:05:00+00:00","2019-12-07T14:05:00+00:00","2019-12-07T14:05:00+00:00","Asiana Airlines","OZ","AAR","9413","OZ9413","AAR9413",NA,NA,NA,"thai airways international","tg","tha","431","tg431","tha431",NA,NA,NA,NA
"2633","2019-12-07","landed","Suvarnabhumi International","Asia/Bangkok","BKK","VTBS",NA,NA,36,"2019-12-07T08:50:00+00:00","2019-12-07T08:50:00+00:00","2019-12-07T09:26:00+00:00","2019-12-07T09:26:00+00:00","2019-12-07T09:26:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"6",NA,"2019-12-07T14:15:00+00:00","2019-12-07T14:15:00+00:00","2019-12-07T14:05:00+00:00","2019-12-07T14:05:00+00:00","2019-12-07T14:05:00+00:00","Thai Airways International","TG","THA","431","TG431","THA431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","2019-12-07","landed","Brisbane International","Australia/Brisbane","BNE","YBBN","I","74B",6,"2019-12-07T10:10:00+00:00","2019-12-07T10:10:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",NA,"2019-12-07T14:25:00+00:00","2019-12-07T14:25:00+00:00","2019-12-07T14:12:00+00:00","2019-12-07T14:12:00+00:00","2019-12-07T14:12:00+00:00","Delta Air Lines","DL","DAL","7237","DL7237","DAL7237",NA,NA,NA,"virgin australia","va","voz","43","va43","voz43",NA,NA,NA,NA
"2635","2019-12-07","landed","Brisbane International","Australia/Brisbane","BNE","YBBN","I","74B",6,"2019-12-07T10:10:00+00:00","2019-12-07T10:10:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","2019-12-07T10:16:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",NA,"2019-12-07T14:25:00+00:00","2019-12-07T14:25:00+00:00","2019-12-07T14:12:00+00:00","2019-12-07T14:12:00+00:00","2019-12-07T14:12:00+00:00","Virgin Australia","VA","VOZ","43","VA43","VOZ43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2636","2019-12-07","landed","Taiwan Taoyuan International (Chiang Kai Shek International)","Asia/Taipei","TPE","RCTP","1","A2",36,"2019-12-07T09:15:00+00:00","2019-12-07T09:15:00+00:00","2019-12-07T09:51:00+00:00","2019-12-07T09:51:00+00:00","2019-12-07T09:51:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"5",NA,"2019-12-07T14:40:00+00:00","2019-12-07T14:40:00+00:00","2019-12-07T14:39:00+00:00","2019-12-07T14:39:00+00:00","2019-12-07T14:39:00+00:00","Delta Air Lines","DL","DAL","7726","DL7726","DAL7726",NA,NA,NA,"china airlines","ci","cal","771","ci771","cal771",NA,NA,NA,NA
"2637","2019-12-07","landed","Taiwan Taoyuan International (Chiang Kai Shek International)","Asia/Taipei","TPE","RCTP","1","A2",36,"2019-12-07T09:15:00+00:00","2019-12-07T09:15:00+00:00","2019-12-07T09:51:00+00:00","2019-12-07T09:51:00+00:00","2019-12-07T09:51:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"5",NA,"2019-12-07T14:40:00+00:00","2019-12-07T14:40:00+00:00","2019-12-07T14:39:00+00:00","2019-12-07T14:39:00+00:00","2019-12-07T14:39:00+00:00","Garuda Indonesia","GA","GIA","9983","GA9983","GIA9983",NA,NA,NA,"china airlines","ci","cal","771","ci771","cal771",NA,NA,NA,NA
"2638","2019-12-07","landed","Taiwan Taoyuan International (Chiang Kai Shek International)","Asia/Taipei","TPE","RCTP","1","A2",36,"2019-12-07T09:15:00+00:00","2019-12-07T09:15:00+00:00","2019-12-07T09:51:00+00:00","2019-12-07T09:51:00+00:00","2019-12-07T09:51:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"5",NA,"2019-12-07T14:40:00+00:00","2019-12-07T14:40:00+00:00","2019-12-07T14:39:00+00:00","2019-12-07T14:39:00+00:00","2019-12-07T14:39:00+00:00","China Airlines","CI","CAL","771","CI771","CAL771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2639","2019-12-07","landed","Dubai","Asia/Dubai","DXB","OMDB","3","B6",29,"2019-12-07T02:00:00+00:00","2019-12-07T02:00:00+00:00","2019-12-07T02:29:00+00:00","2019-12-07T02:29:00+00:00","2019-12-07T02:29:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",13,"2019-12-07T14:50:00+00:00","2019-12-07T14:50:00+00:00","2019-12-07T15:03:00+00:00","2019-12-07T15:03:00+00:00","2019-12-07T15:03:00+00:00","flydubai","FZ","FDB","6450","FZ6450","FDB6450",NA,NA,NA,"emirates","ek","uae","450","ek450","uae450",NA,NA,NA,NA
"2640","2019-12-07","landed","Dubai","Asia/Dubai","DXB","OMDB","3","B6",29,"2019-12-07T02:00:00+00:00","2019-12-07T02:00:00+00:00","2019-12-07T02:29:00+00:00","2019-12-07T02:29:00+00:00","2019-12-07T02:29:00+00:00","Ngurah Rai International","Asia/Makassar","DPS","WADD","I",NA,"2",13,"2019-12-07T14:50:00+00:00","2019-12-07T14:50:00+00:00","2019-12-07T15:03:00+00:00","2019-12-07T15:03:00+00:00","2019-12-07T15:03:00+00:00","Emirates","EK","UAE","450","EK450","UAE450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
